id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
BAAI/bge-large-zh,BAAI,b5d9f5c027e87b6f0b6fa4b614f8f9cdc45ce0e8,2023-10-12 03:38:28+00:00,2023-08-02 07:13:44+00:00,False,False,,7011,284,transformers,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'zh', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'endpoints_compatible', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2023-10-12 03:38:28+00:00,,,64ca02286a26cddbecdc9132,BAAI/bge-large-zh
BAAI/bge-large-zh-v1.5,BAAI,79e7739b6ab944e86d6171e44d24c997fc1e0116,2024-04-02 14:00:04+00:00,2023-09-12 05:22:11+00:00,False,False,,2356687,280,sentence-transformers,"['sentence-transformers', 'pytorch', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'zh', 'arxiv:2401.03462', 'arxiv:2312.15503', 'arxiv:2311.13534', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'endpoints_compatible', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2024-04-02 14:00:04+00:00,,,64fff58369219ce3e48e1a1a,BAAI/bge-large-zh-v1.5
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,sentence-transformers,79f2382ceacceacdf38563d7c5d16b9ff8d725d6,2024-03-27 12:19:38+00:00,2022-03-02 23:29:05+00:00,False,False,,675966,251,sentence-transformers,"['sentence-transformers', 'pytorch', 'tf', 'safetensors', 'xlm-roberta', 'feature-extraction', 'sentence-similarity', 'transformers', 'multilingual', 'ar', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'fa', 'fi', 'fr', 'gl', 'gu', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'mr', 'ms', 'my', 'nb', 'nl', 'pl', 'pt', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'ur', 'vi', 'arxiv:1908.10084', 'license:apache-2.0', 'endpoints_compatible', 'has_space', 'region:us']",sentence-similarity,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-03-27 12:19:38+00:00,,,621ffdc136468d709f1802ed,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
maidalun1020/bce-embedding-base_v1,maidalun1020,43972580a35ceacacd31b95b9f430f695d07dde9,2024-04-16 06:57:59+00:00,2023-12-29 07:38:08+00:00,False,auto,,237021,214,sentence-transformers,"['sentence-transformers', 'pytorch', 'xlm-roberta', 'feature-extraction', 'sentence-similarity', 'transformers', 'en', 'zh', 'license:apache-2.0', 'endpoints_compatible', 'has_space', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/Wechat.jpg', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='assets/rag_eval_multiple_domains_summary.jpg', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-04-16 06:57:59+00:00,,,658e776016227c7a2ddaeb50,maidalun1020/bce-embedding-base_v1
TriadParty/deepsex-34b,TriadParty,64577e47beca1908c191eeb12e6a282419d1f93e,2023-12-14 12:24:40+00:00,2023-12-05 07:22:36+00:00,False,False,,138,204,transformers,"['transformers', 'pytorch', 'Yi', 'feature-extraction', 'roleplay', 'not-for-all-audiences', 'text-generation', 'custom_code', 'en', 'dataset:lemonilia/LimaRP', 'dataset:PygmalionAI/PIPPA', 'license:mit', 'region:us']",text-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='configuration_yi.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modeling_yi.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00003-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00004-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00005-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00006-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00007-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00008-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00009-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00010-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00011-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00012-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00013-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00014-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00015-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00016-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00017-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00018-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00019-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00020-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00021-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00022-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00023-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00024-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00025-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00026-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00027-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00028-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00029-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00030-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00031-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00032-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00033-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00034-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00035-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00036-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00037-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00038-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00039-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00040-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00041-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00042-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00043-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00044-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00045-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00046-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00047-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00048-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00049-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00050-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00051-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00052-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00053-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00054-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00055-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00056-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00057-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00058-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00059-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00060-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00061-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00062-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00063-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00064-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00065-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00066-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00067-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00068-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00069-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00070-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00071-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00072-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00073-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00074-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00075-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00076-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00077-of-00077.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenization_yi.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-12-14 12:24:40+00:00,,,656ecfbc4f4459da31d77c6d,TriadParty/deepsex-34b
microsoft/codebert-base,microsoft,3b0952feddeffad0063f274080e3c23d75e7eb39,2022-02-11 19:59:44+00:00,2022-03-02 23:29:05+00:00,False,False,,309256,184,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'roberta', 'feature-extraction', 'arxiv:2002.08155', 'endpoints_compatible', 'has_space', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='rust_model.ot', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2022-02-11 19:59:44+00:00,,,621ffdc136468d709f17dedb,microsoft/codebert-base
BAAI/bge-large-en,BAAI,abe7d9d814b775ca171121fb03f394dc42974275,2023-10-12 03:35:38+00:00,2023-08-02 07:11:51+00:00,False,False,,270622,176,transformers,"['transformers', 'pytorch', 'safetensors', 'bert', 'feature-extraction', 'mteb', 'sentence-transfomres', 'en', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'model-index', 'endpoints_compatible', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2023-10-12 03:35:38+00:00,,,64ca01b70b2ba05b2f83d5ad,BAAI/bge-large-en
BAAI/bge-small-en-v1.5,BAAI,5c38ec7c405ec4b44b94cc5a9bb96e735b38267a,2024-02-22 03:36:23+00:00,2023-09-12 05:20:55+00:00,False,False,,1398936,172,sentence-transformers,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'mteb', 'en', 'arxiv:2401.03462', 'arxiv:2312.15503', 'arxiv:2311.13534', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'model-index', 'endpoints_compatible', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2024-02-22 03:36:23+00:00,,,64fff537d522560505ad6567,BAAI/bge-small-en-v1.5
BAAI/bge-base-en-v1.5,BAAI,a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,2024-02-21 03:00:19+00:00,2023-09-11 15:04:22+00:00,False,False,,3461977,166,sentence-transformers,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'mteb', 'en', 'arxiv:2401.03462', 'arxiv:2312.15503', 'arxiv:2311.13534', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'model-index', 'endpoints_compatible', 'region:us']",feature-extraction,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2024-02-21 03:00:19+00:00,,,64ff2c767a4a6ae49afa72b5,BAAI/bge-base-en-v1.5
MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli,MoritzLaurer,b3546ea6b0346eb6f8d5d68b13c7dc6d0376b3d7,2024-04-11 13:49:10+00:00,2022-06-06 18:28:10+00:00,False,False,,24621,82,transformers,"['transformers', 'pytorch', 'onnx', 'safetensors', 'deberta-v2', 'text-classification', 'zero-shot-classification', 'en', 'dataset:multi_nli', 'dataset:facebook/anli', 'dataset:fever', 'dataset:lingnli', 'dataset:alisawuffles/WANLI', 'arxiv:2104.07179', 'arxiv:2111.09543', 'license:mit', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",zero-shot-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model_quantized.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spm.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-04-11 13:49:10+00:00,,,629e473a46b4826be2c81e93,MoritzLaurer/DeBERTa-v3-large-mnli-fever-anli-ling-wanli
symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,symanto,068f854a8bdff365072583e5fbba7a9c69bd8606,2023-02-20 09:49:54+00:00,2022-03-02 23:29:05+00:00,False,False,,1721,60,sentence-transformers,"['sentence-transformers', 'pytorch', 'xlm-roberta', 'feature-extraction', 'zero-shot-classification', 'sentence-similarity', 'transformers', 'ar', 'bg', 'de', 'el', 'en', 'es', 'fr', 'ru', 'th', 'tr', 'ur', 'vn', 'zh', 'dataset:SNLI', 'dataset:MNLI', 'dataset:ANLI', 'dataset:XNLI', 'endpoints_compatible', 'has_space', 'region:us']",sentence-similarity,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='1_Pooling/config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config_sentence_transformers.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='modules.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentence_bert_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='sentencepiece.bpe.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-02-20 09:49:54+00:00,,,621ffdc136468d709f180b83,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli
MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33,MoritzLaurer,c5dca3bda16d30337e493e3e3e5caa19a3e7c8c2,2024-04-01 15:10:33+00:00,2023-11-27 12:35:25+00:00,False,False,,71229,50,transformers,"['transformers', 'pytorch', 'onnx', 'safetensors', 'deberta-v2', 'text-classification', 'zero-shot-classification', 'en', 'arxiv:2312.17543', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",zero-shot-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='LICENSE', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='onnx/model_quantized.onnx', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spm.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2024-04-01 15:10:33+00:00,,,65648d0d0c754d598ce002b0,MoritzLaurer/deberta-v3-large-zeroshot-v1.1-all-33
